driverStandingsId,driverId,points,position,wins
51293,405,0.0,29,0
51292,370,0.0,23,0
51291,304,5.0,10,0
51290,417,0.0,46,0
51289,416,0.0,45,0
51288,415,0.0,44,0
51287,293,0.0,43,0
51286,334,0.0,42,0
51285,414,0.0,41,0
51284,413,0.0,40,0
51283,412,0.0,39,0
51282,411,0.0,38,0
51281,410,0.0,35,0
51280,409,0.0,34,0
51279,364,9.0,5,0
51278,340,0.0,32,0
51277,358,3.0,11,0
51276,347,0.0,14,0
51275,383,0.0,17,0
51274,385,7.0,7,0
51273,407,0.0,26,0
51272,368,0.0,25,0
51271,380,0.0,15,0
51270,408,0.0,22,0
51269,362,0.0,20,0
51268,406,0.0,18,0
51267,356,5.0,9,0
51266,346,2.0,12,0
51265,328,25.0,3,0
51264,360,8.0,6,0
51263,374,6.0,8,0
51262,289,30.0,2,1
51261,341,17.0,4,0
51260,373,54.0,1,6
51355,426,0.0,40,0
51354,394,0.0,37,0
51353,402,0.0,34,0
51352,425,0.0,25,0
51351,424,0.0,26,0
51350,423,0.0,30,0
51349,422,0.0,41,0
51348,421,0.0,39,0
51347,419,0.0,33,0
51346,420,0.0,22,0
51345,278,0.0,29,0
51344,418,0.0,17,0
51343,404,0.0,19,0
51342,376,0.0,24,0
51341,386,2.0,13,0
51340,305,0.0,32,0
51339,405,0.0,31,0
51338,370,1.0,14,0
51337,304,5.0,10,0
51336,417,0.0,50,0
51335,416,0.0,49,0
51334,415,0.0,48,0
51333,293,0.0,47,0
51332,334,0.0,46,0
51331,414,0.0,45,0
51330,413,0.0,44,0
51329,412,0.0,43,0
51328,411,0.0,42,0
51327,410,0.0,38,0
51326,409,0.0,36,0
51325,364,13.0,5,0
51324,340,0.0,35,0
51323,358,3.0,11,0
51322,347,0.0,15,0
51321,383,0.0,18,0
51320,385,10.0,6,0
51319,407,0.0,28,0
51318,368,0.0,27,0
51317,380,0.0,16,0
51316,408,0.0,23,0
51315,362,0.0,21,0
51314,406,0.0,20,0
51313,356,5.0,9,0
51312,346,2.0,12,0
51311,328,33.0,3,1
51310,360,10.0,7,0
51309,374,6.0,8,0
51308,289,34.0,2,1
51307,341,17.0,4,0
51306,373,54.0,1,6
51408,382,0.0,27,0
51407,396,0.0,22,0
51406,345,2.0,12,0
51405,426,0.0,43,0
51404,394,0.0,40,0
51403,402,0.0,37,0
51402,425,0.0,28,0
51401,424,0.0,30,0
51400,423,0.0,34,0
51399,422,0.0,44,0
51398,421,0.0,42,0
51397,419,0.0,36,0
51396,420,0.0,24,0
51395,278,0.0,33,0
51394,418,0.0,18,0
51393,404,0.0,20,0
51392,376,0.0,26,0
51391,386,2.0,14,0
51390,305,0.0,35,0
51389,405,0.0,29,0
51388,370,1.0,15,0
51387,304,5.0,10,0
51386,417,0.0,53,0
51385,416,0.0,52,0
51384,415,0.0,51,0
51383,293,0.0,50,0
51382,334,0.0,49,0
51381,414,0.0,48,0
51380,413,0.0,47,0
51379,412,0.0,46,0
51378,411,0.0,45,0
51377,410,0.0,41,0
51376,409,0.0,39,0
51375,364,19.0,4,0
51374,340,0.0,38,0
51373,358,4.0,11,0
51372,347,0.0,16,0
51371,383,0.0,19,0
51370,385,13.0,6,0
51369,407,0.0,32,0
51368,368,0.0,31,0
51367,380,0.0,17,0
51366,408,0.0,25,0
51365,362,0.0,23,0
51364,406,0.0,21,0
51363,356,9.0,8,0
51362,346,2.0,13,0
51361,328,33.0,3,1
51360,360,10.0,7,0
51359,374,6.0,9,0
51358,289,40.0,2,2
51357,341,17.0,5,0
51356,373,54.0,1,6
51462,375,0.0,39,0
51461,382,0.0,27,0
51460,396,0.0,23,0
51459,345,2.0,14,0
51458,426,0.0,44,0
51457,394,0.0,41,0
51456,402,0.0,37,0
51455,425,0.0,29,0
51454,424,0.0,30,0
51453,423,0.0,34,0
51452,422,0.0,45,0
51451,421,0.0,43,0
51450,419,0.0,36,0
51449,420,0.0,25,0
51448,278,0.0,33,0
51447,418,0.0,19,0
51446,404,0.0,21,0
51445,376,0.0,28,0
51444,386,11.0,7,1
51443,305,0.0,35,0
51442,405,2.0,15,0
51441,370,2.0,16,0
51440,304,5.0,11,0
51439,417,0.0,54,0
51438,416,0.0,53,0
51437,415,0.0,52,0
51436,293,0.0,51,0
51435,334,0.0,50,0
51434,414,0.0,49,0
51433,413,0.0,48,0
51432,412,0.0,47,0
51431,411,0.0,46,0
51430,410,0.0,42,0
51429,409,0.0,40,0
51428,364,25.0,4,0
51427,340,0.0,38,0
51426,358,4.0,13,0
51425,347,0.0,17,0
51424,383,0.0,20,0
51423,385,13.0,6,0
51422,407,0.0,32,0
51421,368,0.0,31,0
51420,380,0.0,18,0
51419,408,0.0,26,0
51418,362,0.0,24,0
51417,406,0.0,22,0
51416,356,9.0,10,0
51415,346,5.0,12,0
51414,328,33.0,3,1
51413,360,10.0,9,0
51412,374,10.0,8,0
51411,289,40.0,2,2
51410,341,17.0,5,0
51409,373,54.0,1,6
50742,408,0.0,23,0
50741,394,0.0,22,0
50740,429,0.0,21,0
50739,404,0.0,20,0
50738,428,0.0,19,0
50737,309,0.0,18,0
50736,278,0.0,17,0
50735,401,0.0,16,0
50734,341,0.0,15,0
50733,360,0.0,14,0
50732,356,0.0,13,0
50731,427,0.0,12,0
50730,364,0.0,11,0
50729,385,0.0,10,0
50728,403,0.0,9,0
50727,346,0.0,8,0
50726,383,0.0,7,0
50725,305,1.0,6,0
50724,347,2.0,5,0
50723,373,3.0,4,0
50722,397,4.0,3,0
50721,386,6.0,2,0
50720,289,9.0,1,1
50766,430,0.0,19,0
50765,408,0.0,20,0
50764,394,0.0,14,0
50763,429,0.0,24,0
50762,404,0.0,23,0
50761,428,0.0,22,0
50760,309,0.0,21,0
50759,278,2.0,7,0
50758,401,0.0,18,0
50757,341,6.0,5,0
50756,360,0.0,10,0
50755,356,0.0,17,0
50754,427,0.0,16,0
50753,364,0.0,15,0
50752,385,0.0,13,0
50751,403,0.0,11,0
50750,346,0.0,12,0
50749,383,1.0,8,0
50748,305,1.0,9,0
50747,347,2.0,6,0
50746,373,12.0,1,1
50745,397,8.0,3,0
50744,386,6.0,4,0
50743,289,12.0,2,1
50790,430,0.0,21,0
50789,408,0.0,22,0
50788,394,0.0,15,0
50787,429,0.0,20,0
50786,404,0.0,18,0
50785,428,0.0,24,0
50784,309,0.0,23,0
50783,278,2.0,9,0
50782,401,0.0,13,0
50781,341,6.0,6,0
50780,360,6.0,5,0
50779,356,4.0,7,0
50778,427,0.0,19,0
50777,364,1.0,12,0
50776,385,0.0,17,0
50775,403,0.0,14,0
50774,346,0.0,16,0
50773,383,1.0,10,0
50772,305,1.0,11,0
50771,347,2.0,8,0
50770,373,21.0,1,2
50769,397,8.0,4,0
50768,386,9.0,3,0
50767,289,14.0,2,1
50814,430,0.0,21,0
50813,408,0.0,22,0
50812,394,0.0,15,0
50811,429,0.0,20,0
50810,404,0.0,18,0
50809,428,0.0,24,0
50808,309,0.0,23,0
50807,278,2.0,10,0
50806,401,0.0,14,0
50805,341,6.0,8,0
50804,360,7.0,7,0
50803,356,8.0,6,0
50802,427,0.0,19,0
50801,364,10.0,5,1
50800,385,0.0,17,0
50799,403,0.0,13,0
50798,346,0.0,16,0
50797,383,1.0,11,0
50796,305,1.0,12,0
50795,347,2.0,9,0
50794,373,21.0,1,2
50793,397,11.0,4,0
50792,386,11.0,3,0
50791,289,20.0,2,1
50843,370,0.0,29,0
50842,380,0.0,28,0
50841,420,0.0,26,0
50840,399,0.0,21,0
50839,374,0.0,18,0
50838,430,0.0,25,0
50837,408,0.0,24,0
50836,394,0.0,16,0
50835,429,0.0,22,0
50834,404,0.0,19,0
50833,428,0.0,27,0
50832,309,0.0,23,0
50831,278,2.0,11,0
50830,401,0.0,15,0
50829,341,10.0,7,0
50828,360,7.0,8,0
50827,356,11.0,5,0
50826,427,0.0,20,0
50825,364,10.0,6,1
50824,385,2.0,9,0
50823,403,1.0,13,0
50822,346,0.0,17,0
50821,383,1.0,12,0
50820,305,1.0,14,0
50819,347,2.0,10,0
50818,373,30.0,1,3
50817,397,11.0,4,0
50816,386,11.0,3,0
50815,289,26.0,2,1
50875,431,0.0,28,0
50874,405,0.0,23,0
50873,423,0.0,21,0
50872,370,0.0,32,0
50871,380,0.0,31,0
50870,420,0.0,29,0
50869,399,0.0,25,0
50868,374,0.0,19,0
50867,430,0.0,27,0
50866,408,1.0,17,0
50865,394,0.0,20,0
50864,429,0.0,26,0
50863,404,0.0,22,0
50862,428,0.0,30,0
50861,309,0.0,24,0
50860,278,2.0,12,0
50859,401,0.0,18,0
50858,341,19.0,3,1
50857,360,7.0,8,0
50856,356,11.0,6,0
50855,427,2.0,13,0
50854,364,10.0,7,1
50853,385,6.0,9,0
50852,403,1.0,15,0
50851,346,3.0,10,0
50850,383,1.0,14,0
50849,305,1.0,16,0
50848,347,2.0,11,0
50847,373,30.0,2,3
50846,397,11.0,5,0
50845,386,11.0,4,0
50844,289,32.0,1,1
50908,358,0.0,26,0
50907,431,0.0,29,0
50906,405,0.0,23,0
50905,423,0.0,22,0
50904,370,0.0,33,0
50903,380,0.0,32,0
50902,420,0.0,30,0
50901,399,0.0,25,0
50900,374,0.0,21,0
50899,430,0.0,28,0
50898,408,4.0,11,0
50897,394,0.0,19,0
50896,429,0.0,27,0
50895,404,2.0,14,0
50894,428,0.0,31,0
50893,309,0.0,24,0
50892,278,2.0,15,0
50891,401,0.0,20,0
50890,341,19.0,3,1
50889,360,7.0,9,0
50888,356,11.0,6,0
50887,427,2.0,16,0
50886,364,10.0,8,1
50885,385,15.0,5,1
50884,403,1.0,17,0
50883,346,3.0,12,0
50882,383,5.0,10,0
50881,305,1.0,18,0
50880,347,3.0,13,0
50879,373,30.0,2,3
50878,397,11.0,7,0
50877,386,17.0,4,0
50876,289,32.0,1,1
50945,340,0.0,36,0
50944,402,0.0,34,0
50943,432,0.0,29,0
50942,375,0.0,23,0
50941,358,0.0,27,0
50940,431,0.0,32,0
50939,405,0.0,25,0
50938,423,0.0,22,0
50937,370,0.0,37,0
50936,380,0.0,35,0
50935,420,0.0,31,0
50934,399,0.0,26,0
50933,374,1.0,19,0
50932,430,0.0,30,0
50931,408,4.0,11,0
50930,394,0.0,20,0
50929,429,0.0,28,0
50928,404,4.0,12,0
50927,428,0.0,33,0
50926,309,0.0,24,0
50925,278,2.0,15,0
50924,401,0.0,21,0
50923,341,28.0,3,2
50922,360,13.0,6,0
50921,356,11.0,7,0
50920,427,2.0,16,0
50919,364,10.0,9,1
50918,385,19.0,5,1
50917,403,1.0,17,0
50916,346,3.0,13,0
50915,383,5.0,10,0
50914,305,1.0,18,0
50913,347,3.0,14,0
50912,373,30.0,2,3
50911,397,11.0,8,0
50910,386,20.0,4,0
50909,289,32.0,1,1
50984,434,0.0,29,0
50983,433,2.0,17,0
50982,340,0.0,38,0
50981,402,0.0,36,0
50980,432,0.0,31,0
50979,375,0.0,24,0
50978,358,0.0,28,0
50977,431,0.0,34,0
50976,405,0.0,26,0
50975,423,0.0,23,0
50974,370,0.0,39,0
50973,380,0.0,37,0
50972,420,0.0,33,0
50971,399,0.0,27,0
50970,374,1.0,21,0
50969,430,0.0,32,0
50968,408,4.0,12,0
50967,394,0.0,22,0
50966,429,0.0,30,0
50965,404,4.0,13,0
50964,428,0.0,35,0
50963,309,0.0,25,0
50962,278,2.0,15,0
50961,401,1.0,19,0
50960,341,34.0,2,2
50959,360,13.0,6,0
50958,356,11.0,7,0
50957,427,2.0,16,0
50956,364,10.0,9,1
50955,385,19.0,5,1
50954,403,1.0,18,0
50953,346,7.0,10,0
50952,383,5.0,11,0
50951,305,1.0,20,0
50950,347,3.0,14,0
50949,373,30.0,3,3
50948,397,11.0,8,0
50947,386,23.0,4,0
50946,289,39.0,1,2
51025,382,0.0,26,0
51024,345,1.0,22,0
51023,434,0.0,28,0
51022,433,2.0,18,0
51021,340,0.0,40,0
51020,402,0.0,38,0
51019,432,0.0,33,0
51018,375,0.0,25,0
51017,358,0.0,31,0
51016,431,0.0,36,0
51015,405,0.0,29,0
51014,423,0.0,24,0
51013,370,0.0,41,0
51012,380,0.0,39,0
51011,420,0.0,35,0
51010,399,0.0,30,0
51009,374,4.0,12,0
51008,430,0.0,34,0
51007,408,4.0,13,0
51006,394,0.0,23,0
51005,429,0.0,32,0
51004,404,4.0,14,0
51003,428,0.0,37,0
51002,309,0.0,27,0
51001,278,2.0,16,0
51000,401,1.0,20,0
50999,341,40.0,1,2
50998,360,13.0,7,0
50997,356,11.0,8,0
50996,427,2.0,17,0
50995,364,19.0,6,2
50994,385,23.0,4,1
50993,403,1.0,19,0
50992,346,7.0,10,0
50991,383,5.0,11,0
50990,305,1.0,21,0
50989,347,3.0,15,0
50988,373,32.0,3,3
50987,397,11.0,9,0
50986,386,23.0,5,0
50985,289,39.0,2,2
63373,430,0.0,25,0
63372,385,0.0,24,0
63371,439,0.0,23,0
63370,438,0.0,22,0
63369,437,0.0,21,0
63368,436,0.0,20,0
63367,394,0.0,19,0
63366,403,0.0,18,0
63365,428,0.0,17,0
63364,278,0.0,16,0
63363,346,0.0,15,0
63362,440,0.0,14,0
63361,364,0.0,13,0
63360,427,0.0,12,0
63359,435,0.0,11,0
63358,404,0.0,10,0
63357,356,0.0,9,0
63356,373,0.0,8,0
63355,347,0.0,7,0
63354,401,1.0,6,0
63353,408,2.0,5,0
63352,341,3.0,4,0
63351,360,4.0,3,0
63350,386,6.0,2,0
63349,289,9.0,1,1
63401,375,0.0,26,0
63400,397,0.0,25,0
63378,408,2.0,8,0
63380,347,2.0,7,0
63399,376,0.0,15,0
63398,430,1.0,10,0
63397,385,0.0,27,0
63395,438,0.0,11,0
63394,437,0.0,24,0
63393,436,0.0,23,0
63392,394,0.0,22,0
63391,403,0.0,19,0
63390,428,0.0,21,0
63389,278,0.0,20,0
63388,346,0.0,18,0
63387,440,0.0,16,0
63386,364,4.0,5,0
63385,427,0.0,17,0
63384,435,0.0,14,0
63383,404,0.0,13,0
63382,356,0.0,12,0
63381,373,9.0,2,1
63379,401,1.0,9,0
63430,423,0.0,24,0
63429,375,1.0,12,0
63428,397,0.0,27,0
63427,376,0.0,18,0
63426,430,1.0,10,0
63425,385,0.0,28,0
63424,439,0.0,29,0
63423,438,0.0,15,0
63422,437,0.0,26,0
63421,436,0.0,25,0
63420,394,0.0,22,0
63419,403,0.0,21,0
63418,428,0.0,23,0
63417,278,0.0,20,0
63416,346,0.0,13,0
63415,440,0.0,14,0
63414,364,10.0,3,0
63413,427,0.0,19,0
63412,435,0.0,17,0
63406,408,2.0,9,0
63402,289,9.0,5,1
63403,386,11.0,2,0
63460,418,0.0,24,0
63459,423,0.0,26,0
63457,397,0.0,29,0
63458,375,1.0,14,0
63439,356,3.0,9,0
63456,376,0.0,21,0
63455,430,1.0,12,0
63454,385,0.0,19,0
63453,439,0.0,30,0
63452,438,0.0,18,0
63451,437,0.0,28,0
63450,436,0.0,27,0
63449,394,0.0,23,0
63448,403,0.0,22,0
63447,428,0.0,25,0
63446,278,0.0,15,0
63445,346,1.0,11,0
63444,440,0.0,16,0
63443,364,12.0,2,0
63442,427,0.0,17,0
63440,404,3.0,8,0
63438,373,27.0,1,3
63437,347,2.0,10,0
63468,373,36.0,1,4
63469,356,3.0,9,0
63470,404,3.0,8,0
63471,435,0.0,24,0
63472,427,0.0,18,0
63473,364,12.0,5,0
63474,440,1.0,13,0
63475,346,1.0,12,0
63476,278,0.0,17,0
63477,428,0.0,28,0
63478,403,0.0,26,0
63479,394,0.0,27,0
63480,436,0.0,23,0
63481,437,0.0,30,0
63493,420,0.0,29,0
63492,383,0.0,22,0
63491,305,0.0,20,0
63490,418,0.0,21,0
63489,423,0.0,31,0
63488,375,1.0,16,0
63487,397,0.0,32,0
63486,376,0.0,25,0
63484,385,2.0,11,0
63483,439,0.0,33,0
63530,442,0.0,37,0
63504,435,0.0,26,0
63505,427,0.0,19,0
63506,364,12.0,5,0
63507,440,3.0,12,0
63508,346,1.0,14,0
63509,278,0.0,18,0
63510,428,0.0,22,0
63511,403,0.0,28,0
63512,394,0.0,31,0
63513,436,0.0,25,0
63514,437,0.0,30,0
63515,438,0.0,20,0
63516,439,0.0,34,0
63517,385,2.0,13,0
63518,430,1.0,16,0
63529,441,0.0,36,0
63528,429,0.0,35,0
63527,432,0.0,29,0
63526,420,0.0,32,0
63525,383,0.0,24,0
63524,305,0.0,21,0
63523,418,0.0,23,0
63522,423,3.0,10,0
63521,375,1.0,17,0
63520,397,0.0,33,0
63500,347,3.0,11,0
63501,373,42.0,1,4
63573,447,0.0,43,0
63572,446,0.0,42,0
63570,444,0.0,40,0
63571,445,0.0,41,0
63542,427,0.0,19,0
63569,443,0.0,38,0
63568,374,0.0,27,0
63567,442,0.0,39,0
63566,441,0.0,37,0
63565,429,0.0,36,0
63564,432,0.0,31,0
63563,420,0.0,33,0
63562,383,0.0,25,0
63561,305,0.0,20,0
63560,418,0.0,24,0
63559,423,3.0,10,0
63558,375,1.0,17,0
63557,397,0.0,34,0
63556,376,0.0,30,0
63531,289,13.0,5,1
63555,430,1.0,16,0
63554,385,2.0,13,0
63553,439,0.0,35,0
63552,438,0.0,21,0
63551,437,0.0,32,0
63550,436,0.0,26,0
63549,394,0.0,28,0
63548,403,0.0,23,0
63547,428,0.0,22,0
63546,278,0.0,18,0
63545,346,1.0,14,0
63543,364,12.0,6,0
63541,435,0.0,29,0
63540,404,6.0,8,0
63539,356,5.0,9,0
63538,373,51.0,1,5
63537,347,3.0,11,0
63536,401,1.0,15,0
63622,450,0.0,42,0
63584,435,0.0,30,0
63585,427,0.0,20,0
63586,364,12.0,6,0
63587,440,3.0,13,0
63588,346,1.0,15,0
63589,278,0.0,18,0
63590,428,0.0,23,0
63621,433,0.0,39,0
63620,434,0.0,37,0
63619,345,0.0,35,0
63618,449,0.0,33,0
63617,448,0.0,19,0
63616,447,0.0,49,0
63615,446,0.0,48,0
63614,445,0.0,47,0
63613,444,0.0,46,0
63612,443,0.0,44,0
63611,374,0.0,28,0
63610,442,0.0,45,0
63609,441,0.0,43,0
63607,432,0.0,32,0
63606,420,0.0,36,0
63605,383,0.0,26,0
63604,305,0.0,21,0
63603,418,0.0,25,0
63602,423,3.0,11,0
63601,375,1.0,17,0
63600,397,0.0,38,0
63599,376,0.0,31,0
63598,430,2.0,14,0
63597,385,4.0,10,0
63581,373,51.0,1,5
63582,356,8.0,8,0
63595,438,0.0,22,0
63593,436,0.0,27,0
63592,394,0.0,29,0
63633,435,0.0,32,0
63634,427,0.0,21,0
63635,364,13.0,7,0
63636,440,3.0,13,0
63637,346,1.0,15,0
63638,278,0.0,18,0
63639,428,0.0,24,0
63631,356,14.0,6,0
63674,452,0.0,45,0
63673,451,0.0,41,0
63672,382,0.0,27,0
63671,450,0.0,44,0
63670,433,0.0,40,0
63669,434,0.0,19,0
63668,345,0.0,36,0
63667,449,0.0,35,0
63666,448,0.0,20,0
63665,447,0.0,52,0
63664,446,0.0,51,0
63663,445,0.0,50,0
63662,444,0.0,49,0
63661,443,0.0,47,0
63660,374,0.0,30,0
63659,442,0.0,48,0
63658,441,0.0,46,0
63657,429,0.0,43,0
63656,432,0.0,34,0
63655,420,0.0,38,0
63654,383,0.0,28,0
63653,305,0.0,22,0
63652,418,0.0,26,0
63650,375,1.0,17,0
63649,397,0.0,39,0
63648,376,0.0,33,0
63647,430,2.0,14,0
63646,385,4.0,11,0
63645,439,0.0,42,0
63644,438,0.0,23,0
63643,437,0.0,37,0
63641,394,0.0,31,0
48402,427,0.0,22,0
48401,458,0.0,21,0
48400,457,0.0,20,0
48399,356,0.0,19,0
48398,341,0.0,18,0
48397,456,0.0,17,0
48396,360,0.0,16,0
48395,364,0.0,15,0
48394,455,0.0,14,0
48393,418,0.0,13,0
48392,404,0.0,12,0
48391,386,0.0,11,0
48390,454,0.0,10,0
48389,373,0.0,9,0
48388,453,0.0,8,0
48387,347,0.0,7,0
48386,430,1.0,6,0
48385,408,2.0,5,0
48384,394,3.0,4,0
48383,403,4.0,3,0
48382,401,6.0,2,0
48381,289,9.0,1,1
48430,459,0.0,28,0
48429,424,0.0,27,0
48428,425,0.0,26,0
48427,346,0.0,23,0
48426,435,0.0,11,0
48425,385,4.0,5,0
48424,427,0.0,22,0
48423,458,0.0,25,0
48422,457,0.0,24,0
48421,356,0.0,13,0
48420,341,3.0,6,0
48419,456,0.0,18,0
48418,360,9.0,3,1
48417,364,0.0,20,0
48416,455,0.0,21,0
48415,418,0.0,19,0
48414,404,0.0,15,0
48413,386,0.0,17,0
48412,454,0.0,16,0
48411,373,0.0,14,0
48410,453,0.0,12,0
48409,347,2.0,8,0
48408,430,1.0,10,0
48407,408,2.0,9,0
48406,394,3.0,7,0
48405,403,10.0,2,0
48404,401,6.0,4,0
48403,289,10.0,1,1
48462,461,0.0,32,0
48461,460,0.0,30,0
48460,436,0.0,19,0
48459,376,0.0,17,0
48458,459,0.0,27,0
48457,424,0.0,31,0
48456,425,0.0,29,0
48455,346,0.0,18,0
48454,435,0.0,14,0
48453,385,4.0,7,0
48452,427,0.0,15,0
48451,458,0.0,28,0
48450,457,0.0,26,0
48449,356,1.0,13,0
48448,341,5.0,6,0
48447,456,0.0,22,0
48446,360,9.0,4,1
48445,364,0.0,24,0
48444,455,0.0,25,0
48443,418,0.0,23,0
48442,404,0.0,20,0
48441,386,0.0,21,0
48440,454,3.0,8,0
48439,373,9.0,3,1
48438,453,0.0,16,0
48437,347,2.0,10,0
48436,430,1.0,12,0
48435,408,2.0,11,0
48434,394,3.0,9,0
48433,403,14.0,2,0
48432,401,6.0,5,0
48431,289,16.0,1,1
48498,437,0.0,33,0
48497,446,0.0,30,0
48496,462,0.0,28,0
48495,397,0.0,26,0
48494,461,0.0,36,0
48493,460,0.0,34,0
48492,436,0.0,21,0
48491,376,0.0,19,0
48490,459,0.0,27,0
48489,424,0.0,35,0
48488,425,0.0,32,0
48487,346,0.0,20,0
48486,435,0.0,17,0
48485,385,4.0,10,0
48484,427,0.0,16,0
48483,458,0.0,31,0
48482,457,0.0,29,0
48481,356,1.0,15,0
48480,341,7.0,7,0
48479,456,0.0,23,0
48478,360,12.0,3,1
48477,364,9.0,5,1
48476,455,0.0,25,0
48475,418,0.0,24,0
48474,404,0.0,22,0
48473,386,4.0,9,0
48472,454,3.0,11,0
48471,373,9.0,4,1
48470,453,0.0,18,0
48469,347,2.0,13,0
48468,430,2.0,14,0
48467,408,8.0,6,0
48466,394,3.0,12,0
48465,403,14.0,2,0
48464,401,6.0,8,0
48463,289,16.0,1,1
48538,465,0.0,37,0
48537,464,0.0,34,0
48536,463,0.0,25,0
48535,438,0.0,23,0
48534,437,0.0,24,0
48533,446,0.0,33,0
48532,462,0.0,31,0
48531,397,0.0,29,0
48530,461,0.0,40,0
48529,460,0.0,38,0
48528,436,0.0,22,0
48527,376,0.0,20,0
48526,459,0.0,30,0
48525,424,0.0,39,0
48524,425,0.0,36,0
48523,346,0.0,21,0
48522,435,0.0,18,0
48521,385,4.0,10,0
48520,427,0.0,16,0
48519,458,0.0,35,0
48518,457,0.0,32,0
48517,356,3.0,13,0
48516,341,13.0,5,0
48515,456,0.0,27,0
48514,360,16.0,3,1
48513,364,9.0,6,1
48512,455,0.0,28,0
48511,418,0.0,17,0
48510,404,0.0,26,0
48509,386,4.0,9,0
48508,454,3.0,11,0
48507,373,18.0,2,2
48506,453,0.0,19,0
48505,347,2.0,14,0
48504,430,2.0,15,0
48503,408,9.0,7,0
48502,394,3.0,12,0
48501,403,14.0,4,0
48500,401,6.0,8,0
48499,289,19.0,1,1
48581,445,0.0,43,0
48580,428,0.0,42,0
48579,466,0.0,25,0
48578,465,0.0,33,0
48577,464,0.0,36,0
48576,463,0.0,27,0
48575,438,0.0,24,0
48574,437,0.0,22,0
48573,446,0.0,37,0
48572,462,0.0,34,0
48571,397,0.0,31,0
48570,461,0.0,41,0
48569,460,0.0,39,0
48568,436,0.0,23,0
48567,376,0.0,20,0
48566,459,0.0,32,0
48565,424,0.0,40,0
48564,425,0.0,26,0
48563,346,0.0,21,0
48562,435,0.0,18,0
48561,385,4.0,10,0
48560,427,0.0,16,0
48559,458,0.0,38,0
48558,457,0.0,35,0
48557,356,3.0,13,0
48556,341,19.0,3,0
48555,456,0.0,29,0
48554,360,18.0,4,1
48553,364,13.0,6,1
48552,455,0.0,30,0
48551,418,0.0,17,0
48550,404,0.0,28,0
48549,386,4.0,9,0
48548,454,4.0,11,0
48547,373,21.0,2,2
48546,453,0.0,19,0
48545,347,2.0,14,0
48544,430,2.0,15,0
48543,408,9.0,7,0
48542,394,3.0,12,0
48541,403,14.0,5,0
48540,401,6.0,8,0
48539,289,28.0,1,2
48628,442,0.0,47,0
48627,439,0.0,45,0
48626,444,0.0,44,0
48625,467,0.0,43,0
48624,445,0.0,46,0
48623,428,0.0,42,0
48622,466,0.0,26,0
48621,465,0.0,33,0
48620,464,0.0,36,0
48619,463,0.0,27,0
48618,438,0.0,24,0
48617,437,0.0,23,0
48616,446,0.0,37,0
48615,462,0.0,34,0
48614,397,0.0,31,0
48613,461,0.0,41,0
48612,460,0.0,39,0
48611,436,0.0,25,0
48610,376,0.0,21,0
48609,459,0.0,32,0
48608,424,0.0,40,0
48607,425,0.0,20,0
48606,346,0.0,22,0
48605,435,3.0,13,0
48604,385,4.0,11,0
48603,427,0.0,17,0
48602,458,0.0,38,0
48601,457,0.0,35,0
48600,356,3.0,15,0
48599,341,19.0,4,0
48598,456,0.0,29,0
48597,360,22.0,2,1
48596,364,13.0,6,1
48595,455,0.0,30,0
48594,418,0.0,18,0
48593,404,0.0,28,0
48592,386,10.0,7,0
48591,454,4.0,12,0
48590,373,21.0,3,2
48589,453,0.0,19,0
48588,347,3.0,14,0
48587,430,2.0,16,0
48586,408,9.0,8,0
48585,394,5.0,10,0
48584,403,14.0,5,0
48583,401,6.0,9,0
48582,289,36.0,1,3
48680,440,0.0,39,0
48679,470,0.0,34,0
48678,434,0.0,29,0
48677,469,0.0,25,0
48676,468,0.0,23,0
48675,442,0.0,52,0
48674,439,0.0,50,0
48673,444,0.0,49,0
48672,467,0.0,48,0
48671,445,0.0,51,0
48670,428,0.0,47,0
48669,466,0.0,30,0
48668,465,0.0,37,0
48667,464,0.0,41,0
48666,463,0.0,31,0
48665,438,0.0,27,0
48664,437,0.0,26,0
48663,446,0.0,42,0
48662,462,0.0,38,0
48661,397,0.0,35,0
48660,461,0.0,46,0
48659,460,0.0,44,0
48658,436,0.0,28,0
48657,376,0.0,22,0
48656,459,0.0,36,0
48655,424,0.0,45,0
48654,425,0.0,21,0
48653,346,0.0,24,0
48652,435,3.0,14,0
48651,385,4.0,12,0
48650,427,0.0,18,0
48649,458,0.0,43,0
48648,457,0.0,40,0
48647,356,6.0,10,0
48646,341,19.0,4,0
48645,456,0.0,32,0
48644,360,24.0,3,1
48643,364,15.0,5,1
48642,455,0.0,33,0
48641,418,1.0,17,0
48640,404,0.0,20,0
48639,386,10.0,7,0
48638,454,4.0,13,0
48637,373,30.0,2,3
48636,453,0.0,19,0
48635,347,3.0,15,0
48634,430,2.0,16,0
48633,408,9.0,8,0
48632,394,5.0,11,0
48631,403,14.0,6,0
48630,401,6.0,9,0
48629,289,39.0,1,3
48741,368,0.0,52,0
48740,474,0.0,44,0
48739,473,0.0,42,0
48738,472,0.0,39,0
48737,411,0.0,37,0
48736,413,0.0,28,0
48735,471,0.0,25,0
48734,340,0.0,22,0
48733,410,1.0,19,0
48732,440,0.0,47,0
48731,470,0.0,40,0
48730,434,0.0,33,0
48729,469,0.0,29,0
48728,468,0.0,26,0
48727,442,0.0,61,0
48726,439,0.0,59,0
48725,444,0.0,58,0
48724,467,0.0,57,0
